,year,season,jp_title,en_title,img,Japanese,English,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Synonyms,Themes,Genre,German,Spanish,French
20,2022,winter,Tokyo 24-ku,Tokyo 24th Ward,https://cdn.myanimelist.net/images/anime/1442/120112.jpg,東京24区,Tokyo 24th Ward,TV,12,Finished Airing,"Jan 6, 2022 to Apr 7, 2022",Winter 2022,Thursdays at 00,"Aniplex,       Movic,       Nitroplus,       Nagoya Broadcasting Network,       BS11,       ABC Animation",Aniplex of America,CloverWorks,Original,"MysteryMystery,         Sci-FiSci-Fi",Super PowerSuper Power,,24 min. per ep.,PG-13 - Teens 13 or older,"6.341 (scored by 2200922,009 users)
      


1
          indicates a weighted score.","#80162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2747,"70,825",208,Tokyo Twenty Fourth Ward,,,,,
21,2022,winter,Slow Loop,,https://cdn.myanimelist.net/images/anime/1360/119608.jpg,スローループ,Slow Loop,TV,12,Finished Airing,"Jan 7, 2022 to Mar 25, 2022",Winter 2022,Fridays at 22,"AT-X,       flying DOG,       Houbunsha,       Kadokawa Media House,       Kadokawa,       eStream","None found, add some",Connect,Manga,"GourmetGourmet,         Slice of LifeSlice of Life",,,24 min. per ep.,PG-13 - Teens 13 or older,"7.251 (scored by 2442924,429 users)
      


1
          indicates a weighted score.","#31162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2837,"66,772",294,,"CGDCTCGDCT,         IyashikeiIyashikei",,,,
22,2022,winter,Baraou no Souretsu,Requiem of the Rose King,https://cdn.myanimelist.net/images/anime/1046/118527.jpg,薔薇王の葬列,Requiem of the Rose King,TV,24,Finished Airing,"Jan 9, 2022 to Jun 26, 2022",Winter 2022,Sundays at 22,"Lantis,       Akita Shoten",Crunchyroll,J.C.Staff,Manga,"ActionAction,         DramaDrama,         SupernaturalSupernatural",HistoricalHistorical,ShoujoShoujo,23 min. per ep.,PG-13 - Teens 13 or older,"6.381 (scored by 1353613,536 users)
      


1
          indicates a weighted score.","#78032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2936,"62,826",396,,,,,,
23,2022,winter,Kaijin Kaihatsu-bu no Kuroitsu-san,Miss Kuroitsu from the Monster Development Department,https://cdn.myanimelist.net/images/anime/1975/121513.jpg,怪人開発部の黒井津さん,Miss Kuroitsu from the Monster Development Department,TV,12,Finished Airing,"Jan 9, 2022 to Apr 3, 2022",Winter 2022,Sundays at 02,"TV Asahi,       ABC Animation,       Crest,       ABC Frontier","None found, add some",Quad,Web manga,"ComedyComedy,         FantasyFantasy",,,23 min. per ep.,PG-13 - Teens 13 or older,"6.701 (scored by 2002220,022 users)
      


1
          indicates a weighted score.","#58882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2981,"61,385",177,,"Urban FantasyUrban Fantasy,         WorkplaceWorkplace",,,,
24,2022,winter,Hakozume: Kouban Joshi no Gyakushuu,Police in a Pod,https://cdn.myanimelist.net/images/anime/1302/119917.jpg,ハコヅメ～交番女子の逆襲～,Police in a Pod,TV,13,Finished Airing,"Jan 5, 2022 to Mar 30, 2022",Winter 2022,Wednesdays at 23,"Magic Capsule,       Kadokawa",Funimation,Madhouse,Manga,,,SeinenSeinen,23 min. per ep.,PG-13 - Teens 13 or older,"7.171 (scored by 2351623,516 users)
      


1
          indicates a weighted score.","#35142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3130,"55,517",166,,"Adult CastAdult Cast,         WorkplaceWorkplace",ComedyComedy,,,
25,2022,winter,Dolls' Frontline,Girls' Frontline,https://cdn.myanimelist.net/images/anime/1783/118956.jpg,ドールズフロントライン,Girls' Frontline,TV,12,Finished Airing,"Jan 8, 2022 to Mar 26, 2022",Winter 2022,Saturdays at 01,"Warner Bros. Japan,       Ai Addiction",Funimation,Asahi Production,Game,"ActionAction,         DramaDrama,         Sci-FiSci-Fi",MilitaryMilitary,,24 min. per ep.,PG-13 - Teens 13 or older,"5.861 (scored by 1538215,382 users)
      


1
          indicates a weighted score.","#106462

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3164,"54,369",291,,,,,,
26,2022,winter,Tribe Nine,,https://cdn.myanimelist.net/images/anime/1050/118367.jpg,TRIBE NINE（トライブナイン）,Tribe Nine,TV,12,Finished Airing,"Jan 10, 2022 to Mar 28, 2022",Winter 2022,Mondays at 22,"Lantis,       Docomo Anime Store,       JR East Marketing & Communications,       Bandai Namco Arts",Funimation,LIDENFILMS,Mixed media,"Sci-FiSci-Fi,         SportsSports",Team SportsTeam Sports,,23 min. per ep.,R - 17+ (violence & profanity),"6.061 (scored by 1334813,348 users)
      


1
          indicates a weighted score.","#96282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3374,"48,127",228,,,,,,
27,2022,winter,Futsal Boys!!!!!,,https://cdn.myanimelist.net/images/anime/1475/120394.jpg,フットサルボーイズ!!!!!,,TV,12,Finished Airing,"Jan 9, 2022 to Mar 27, 2022",Winter 2022,Sundays at 23,"Lantis,       Bandai Namco Entertainment,       Good Smile Company,       Live Viewing Japan,       Bandai Namco Arts","None found, add some",Diomedéa,Mixed media,,Team SportsTeam Sports,,24 min. per ep.,PG-13 - Teens 13 or older,"5.461 (scored by 1102611,026 users)
      


1
          indicates a weighted score.","#122252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4061,"33,995",230,,,SportsSports,,,
28,2022,winter,Cue!,,https://cdn.myanimelist.net/images/anime/1039/120173.jpg,CUE!,,TV,24,Finished Airing,"Jan 8, 2022 to Jun 25, 2022",Winter 2022,Saturdays at 01,"Pony Canyon,       APDREAM,       Liber Entertainment","None found, add some","Yumeta Company,       Graphinica",Game,,,,24 min. per ep.,PG-13 - Teens 13 or older,"6.781 (scored by 78767,876 users)
      


1
          indicates a weighted score.","#54252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4539,"26,904",148,,"MusicMusic,         ShowbizShowbiz",,,,
29,2022,winter,Shenmue the Animation,,https://cdn.myanimelist.net/images/anime/1427/120586.jpg,シェンムー,,TV,13,Finished Airing,"Feb 6, 2022 to May 1, 2022",Winter 2022,Sundays at 14,Wave Master,"None found, add some",Telecom Animation Film,Game,"ActionAction,         AdventureAdventure",Martial ArtsMartial Arts,,23 min. per ep.,R - 17+ (violence & profanity),"6.641 (scored by 74607,460 users)
      


1
          indicates a weighted score.","#62252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4797,"23,508",153,,,,,,
30,2022,winter,Gensou Sangokushi: Tengen Reishinki,Fantasia Sango: Realm of Legends,https://cdn.myanimelist.net/images/anime/1831/122007.jpg,幻想三國誌 -天元霊心記-,Fantasia Sango,TV,12,Finished Airing,"Jan 11, 2022 to Mar 29, 2022",Winter 2022,Tuesdays at 02,Tohokushinsha Film Corporation,Funimation,Geek Toys,Game,,HistoricalHistorical,,24 min. per ep.,PG-13 - Teens 13 or older,"5.311 (scored by 47224,722 users)
      


1
          indicates a weighted score.","#126502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4896,"22,373",102,Huanxiang Sanguozhi,,FantasyFantasy,,,
31,2022,winter,Saiyuuki Reload: Zeroin,,https://cdn.myanimelist.net/images/anime/1451/119862.jpg,最遊記RELOAD -ZEROIN-,,TV,13,Finished Airing,"Jan 6, 2022 to Mar 31, 2022",Winter 2022,Thursdays at 23,Lantis,Sentai Filmworks,LIDENFILMS,Manga,"ActionAction,         AdventureAdventure,         ComedyComedy,         DramaDrama,         SupernaturalSupernatural",MythologyMythology,JoseiJosei,23 min. per ep.,PG-13 - Teens 13 or older,"6.661 (scored by 30123,012 users)
      


1
          indicates a weighted score.","#61592

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#5918,"13,845",74,Saiyuuki Reload,,,,,
32,2022,winter,Irodorimidori,,https://cdn.myanimelist.net/images/anime/1635/120395.jpg,イロドリミドリ,,TV,8,Finished Airing,"Jan 5, 2022 to Feb 23, 2022",Winter 2022,Wednesdays at 01,"Sega,       Front Wing","None found, add some",Akatsuki,Game,,,,3 min. per ep.,PG-13 - Teens 13 or older,"5.731 (scored by 32863,286 users)
      


1
          indicates a weighted score.","#112342

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6454,"11,111",46,,"CGDCTCGDCT,         MusicMusic",Slice of LifeSlice of Life,,,
33,2022,winter,Delicious Party♡Precure,Delicious Party Pretty Cure,https://cdn.myanimelist.net/images/anime/1332/120430.jpg,デリシャスパーティ♡プリキュア,Delicious Party Pretty Cure,TV,45,Finished Airing,"Feb 6, 2022 to Jan 29, 2023",Winter 2022,Sundays at 08,"TV Asahi,       Asatsu DK,       Asahi Broadcasting,       ABC Animation,       ADK Emotions","None found, add some",Toei Animation,Original,,Mahou ShoujoMahou Shoujo,,24 min. per ep.,G - All Ages,"6.861 (scored by 34183,418 users)
      


1
          indicates a weighted score.","#50312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6465,"11,064",121,,,ActionAction,,,
34,2022,winter,Yami Shibai 10,Theatre of Darkness: Yamishibai 10,https://cdn.myanimelist.net/images/anime/1760/120105.jpg,闇芝居 十期,Theatre of Darkness,TV,13,Finished Airing,"Jan 10, 2022 to Apr 4, 2022",Winter 2022,Mondays at 02,"None found, add some","None found, add some","ILCA,       DRAWIZ,       yell",Original,"Avant GardeAvant Garde,         HorrorHorror,         SupernaturalSupernatural",,,4 min. per ep.,PG-13 - Teens 13 or older,"6.181 (scored by 42474,247 users)
      


1
          indicates a weighted score.","#89472

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#6488,"10,974",35,Yamishibai,,,,,
35,2022,winter,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,I'm Kodama Kawashiri,https://cdn.myanimelist.net/images/anime/1996/120580.jpg,あたしゃ川尻こだまだよ～デンジャラスライフハッカーのただれた生活～,I'm Kodama Kawashiri,TV,24,Finished Airing,"Jan 14, 2022 to Aug 12, 2022",Winter 2022,Fridays at 01,"None found, add some","None found, add some",Lapin Track,Web manga,,,,2 min. per ep.,PG-13 - Teens 13 or older,"5.721 (scored by 37383,738 users)
      


1
          indicates a weighted score.","#112802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7051,"8,998",31,The Kodama's Lazy Life,,ComedyComedy,,,
36,2022,winter,Sabiiro no Armor: Reimei,Rusted Armors,https://cdn.myanimelist.net/images/anime/1263/120362.jpg,錆色のアーマ-黎明-,Rusted Armors,TV,12,Finished Airing,"Jan 9, 2022 to Mar 27, 2022",Winter 2022,Sundays at 22,Spectrum,"None found, add some",Kigumi,Mixed media,,,,23 min. per ep.,PG-13 - Teens 13 or older,"3.821 (scored by 20082,008 users)
      


1
          indicates a weighted score.","#137732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#7831,"6,905",22,,"HistoricalHistorical,         SamuraiSamurai",ActionAction,,,
37,2022,winter,Ninjala (TV),,https://cdn.myanimelist.net/images/anime/1552/119871.jpg,ニンジャラ,,TV,Unknown,Currently Airing,"Jan 8, 2022 to ?",Winter 2022,Saturdays at 07,TV Tokyo,Sentai Filmworks,OLM,Game,,,,23 min.,PG - Children,"5.571 (scored by 424424 users)
      


1
          indicates a weighted score.","#119002

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#10490,"3,039",24,,,ActionAction,,,
38,2022,winter,On Air Dekinai!,,https://cdn.myanimelist.net/images/anime/1021/119155.jpg,オンエアできない!,,TV,12,Finished Airing,"Jan 10, 2022 to Mar 28, 2022",Winter 2022,Mondays at 01,"Pierrot,       TV Tokyo,       WarRock","None found, add some","Space Neko Company,       Jinnan Studio",Manga,,ShowbizShowbiz,,3 min. per ep.,PG-13 - Teens 13 or older,"5.841 (scored by 232232 users)
      


1
          indicates a weighted score.","#107182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#11074,"2,555",11,,,ComedyComedy,,,
39,2022,winter,Garugaku. II: Lucky Stars,,https://cdn.myanimelist.net/images/anime/1225/120623.jpg,ガル学。II〜Lucky Stars〜,,TV,50,Finished Airing,"Jan 10, 2022 to Mar 18, 2022",Winter 2022,Not scheduled once per week,"None found, add some","None found, add some",OLM,Mixed media,,,,3 min. per ep.,PG-13 - Teens 13 or older,"5.941 (scored by 178178 users)
      


1
          indicates a weighted score.","#102202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#12725,"1,521",11,Gal-gaku. II,"Idols (Female)Idols (Female),         MusicMusic,         SchoolSchool",,,,
40,2022,winter,Teikou Penguin (TV),,https://cdn.myanimelist.net/images/anime/1018/119890.jpg,テイコウペンギン,,TV,13,Finished Airing,"Jan 5, 2022 to Mar 30, 2022",Winter 2022,Wednesdays at 07,"None found, add some","None found, add some","None found, add some",Manga,,WorkplaceWorkplace,,5 min. per ep.,PG - Children,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#147702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#14392,957,7,,,,,,
41,2022,winter,Akachan Honbuchou 2nd Season,Baby in Charge 2nd Season,https://cdn.myanimelist.net/images/anime/1657/121112.jpg,赤ちゃん本部長,Baby in Charge 2nd Season,TV,8,Finished Airing,"Jan 9, 2022 to Feb 27, 2022",Winter 2022,Not scheduled once per week,"NHK,       NHK Enterprises","None found, add some",Tomovies,Manga,,WorkplaceWorkplace,SeinenSeinen,5 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#191312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#18823,353,0,General Manager of Baby 2nd Season,,ComedyComedy,,,
42,2022,winter,Zannen na Ikimono Jiten (2022),Encyclopedia of Pitiful Creatures (2022),https://cdn.myanimelist.net/images/anime/1001/132172.jpg,ざんねんないきもの事典 (2022),Encyclopedia of Pitiful Creatures (2022),TV,5,Finished Airing,"Feb 13, 2022 to Mar 13, 2022",Winter 2022,Unknown,"NHK,       Fanworks,       NHK Enterprises","None found, add some","None found, add some",Picture book,,EducationalEducational,,5 min. per ep.,PG - Children,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#162022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#19996,283,0,,,ComedyComedy,,,
43,2022,winter,Akachan Honbuchou 3rd Season,,https://cdn.myanimelist.net/images/anime/1035/124259.jpg,赤ちゃん本部長(第3シリーズ),,TV,10,Finished Airing,"Mar 27, 2022",Winter 2022,Unknown,"None found, add some","None found, add some",Tomovies,Manga,,WorkplaceWorkplace,SeinenSeinen,5 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#191322

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#20262,269,0,General Manager of Baby 3rd Season,,ComedyComedy,,,
44,2022,winter,Baempaieosonyeo Dalja,,https://cdn.myanimelist.net/images/anime/1779/135378.jpg,뱀파이어소녀 달자,,TV,26,Finished Airing,"Jan 4, 2022 to Jun 7, 2022",Winter 2022,Unknown,"None found, add some","None found, add some","None found, add some",Original,,VampireVampire,,12 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#193372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#21949,175,0,,,ComedyComedy,,,
45,2022,winter,Jifeng Jingshe,,https://cdn.myanimelist.net/images/anime/1637/135511.jpg,疾风劲射,,TV,26,Finished Airing,"Feb 16, 2022 to Apr 7, 2022",Winter 2022,Unknown,"None found, add some","None found, add some","None found, add some",Original,,Team SportsTeam Sports,,15 min. per ep.,G - All Ages,"N/A1 (scored by - users)
      
1
          indicates a weighted score.","#165082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#22375,158,0,,,SportsSports,,,
46,2022,winter,One Piece,,https://cdn.myanimelist.net/images/anime/1244/138851.jpg,ONE PIECE,One Piece,TV,Unknown,Currently Airing,"Oct 20, 1999 to ?",Fall 1999,Sundays at 09,"Fuji TV,       TAP,       Shueisha","Funimation,       4Kids Entertainment",Toei Animation,Manga,"ActionAction,         AdventureAdventure,         FantasyFantasy",,ShounenShounen,24 min.,PG-13 - Teens 13 or older,"8.731 (scored by 14168001,416,800 users)
      


1
          indicates a weighted score.","#502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#17,"2,491,961","234,238",OP,,,,,
47,2022,winter,Boruto: Naruto Next Generations,,https://cdn.myanimelist.net/images/anime/1091/99847.jpg,BORUTO -NARUTO NEXT GENERATIONS-,Boruto,TV,293,Finished Airing,"Apr 5, 2017 to Mar 26, 2023",Spring 2017,Sundays at 17,"TV Tokyo,       Aniplex,       Rakuonsha,       Shueisha",VIZ Media,Pierrot,Manga,"ActionAction,         AdventureAdventure,         FantasyFantasy",Martial ArtsMartial Arts,ShounenShounen,23 min. per ep.,PG-13 - Teens 13 or older,"6.001 (scored by 456530456,530 users)
      


1
          indicates a weighted score.","#99122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#208,"894,531","7,375",,,,,,
48,2022,winter,Ousama Ranking,Ranking of Kings,https://cdn.myanimelist.net/images/anime/1347/117616.jpg,王様ランキング,Ranking of Kings,TV,23,Finished Airing,"Oct 15, 2021 to Mar 25, 2022",Fall 2021,Fridays at 00,"Aniplex,       Dentsu,       Fuji TV,       Kadokawa,       Bandai Spirits",Funimation,Wit Studio,Web manga,"AdventureAdventure,         FantasyFantasy",,,22 min. per ep.,PG-13 - Teens 13 or older,"8.501 (scored by 366943366,943 users)
      


1
          indicates a weighted score.","#1432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#314,"696,160","13,234",King Ranking,,,,,
49,2022,winter,86 Part 2,86 Eighty-Six Part 2,https://cdn.myanimelist.net/images/anime/1321/117508.jpg,86―エイティシックス―,86 Eighty-Six Part 2,TV,12,Finished Airing,"Oct 3, 2021 to Mar 19, 2022",Fall 2021,Sundays at 00,"Aniplex,       Kadokawa,       Bandai Spirits","None found, add some",A-1 Pictures,Light novel,"ActionAction,         DramaDrama,         Sci-FiSci-Fi",,,23 min. per ep.,R - 17+ (violence & profanity),"8.711 (scored by 321749321,749 users)
      


1
          indicates a weighted score.","#582

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#423,"561,012","16,575",,"MechaMecha,         MilitaryMilitary",,,,
50,2022,winter,Platinum End,,https://cdn.myanimelist.net/images/anime/1992/116576.jpg,プラチナエンド,Platinum End,TV,24,Finished Airing,"Oct 8, 2021 to Mar 25, 2022",Fall 2021,Fridays at 01,"Pierrot,       Dentsu,       Pony Canyon,       TBS,       Magic Capsule,       Medicos Entertainment,       BS11","None found, add some",Signal.MD,Manga,"DramaDrama,         SupernaturalSupernatural,         SuspenseSuspense",,ShounenShounen,24 min. per ep.,R - 17+ (violence & profanity),"6.031 (scored by 141517141,517 users)
      


1
          indicates a weighted score.","#98002

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#615,"402,105","2,557",,"MythologyMythology,         PsychologicalPsychological,         SurvivalSurvival",,,,
51,2022,winter,Meitantei Conan,Case Closed,https://cdn.myanimelist.net/images/anime/7/75199.jpg,名探偵コナン,Case Closed,TV,Unknown,Currently Airing,"Jan 8, 1996 to ?",Winter 1996,Saturdays at 18,"Yomiuri Telecasting,       Shogakukan,       Audio Planning U,       Tokyo Movie,       Polydor Records","Funimation,       Crunchyroll",TMS Entertainment,Manga,"AdventureAdventure,         ComedyComedy,         MysteryMystery",DetectiveDetective,ShounenShounen,24 min.,PG-13 - Teens 13 or older,"8.171 (scored by 164198164,198 users)
      


1
          indicates a weighted score.","#4352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#703,"360,471","15,311",Detective Conan,,,Case Closed,,
52,2022,winter,Shaman King (2021),,https://cdn.myanimelist.net/images/anime/1416/113270.jpg,SHAMAN KING,,TV,52,Finished Airing,"Apr 1, 2021 to Apr 21, 2022",Spring 2021,Thursdays at 17,TV Tokyo,"None found, add some",Bridge,Manga,"ActionAction,         AdventureAdventure,         SupernaturalSupernatural",,ShounenShounen,23 min. per ep.,PG-13 - Teens 13 or older,"6.901 (scored by 7711877,118 users)
      


1
          indicates a weighted score.","#48272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#946,"271,882","1,735",,,,Shaman King,Shaman King,Shaman King
53,2022,winter,Crayon Shin-chan,Shin Chan,https://cdn.myanimelist.net/images/anime/10/59897.jpg,クレヨンしんちゃん,Shin Chan,TV,Unknown,Currently Airing,"Apr 13, 1992 to ?",Spring 1992,Fridays at 19,TV Asahi,Funimation,Shin-Ei Animation,Manga,"ComedyComedy,         EcchiEcchi",SchoolSchool,SeinenSeinen,21 min.,G - All Ages,"7.801 (scored by 4214242,142 users)
      


1
          indicates a weighted score.","#10282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2398,"87,938","1,329",,,,Shin Chan,Shin Chan,
54,2022,winter,Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,https://cdn.myanimelist.net/images/anime/1499/109126.jpg,ドラゴンクエスト ダイの大冒険,Dragon Quest,TV,100,Finished Airing,"Oct 3, 2020 to Oct 22, 2022",Fall 2020,Saturdays at 09,"TV Tokyo,       Square Enix,       Shueisha","None found, add some",Toei Animation,Manga,"ActionAction,         AdventureAdventure,         FantasyFantasy",,ShounenShounen,24 min. per ep.,PG-13 - Teens 13 or older,"7.731 (scored by 2596325,963 users)
      


1
          indicates a weighted score.","#12182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#2613,"76,566",644,Dragon Quest,,,Dragon Quest,Dragon Quest,Dragon Quest
55,2022,winter,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,Yashahime: Princess Half-Demon: The Second Act,https://cdn.myanimelist.net/images/anime/1415/118635.jpg,半妖の夜叉姫 -戦国御伽草子- 弐の章,Yashahime,TV,24,Finished Airing,"Oct 2, 2021 to Mar 26, 2022",Fall 2021,Saturdays at 17,"Yomiuri Telecasting,       Shogakukan",VIZ Media,Sunrise,Original,"ActionAction,         AdventureAdventure,         FantasyFantasy",,,24 min. per ep.,PG-13 - Teens 13 or older,"7.071 (scored by 1465614,656 users)
      


1
          indicates a weighted score.","#40722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#3442,"46,606",323,Hanyou no Yashahime,"HistoricalHistorical,         MythologyMythology,         Time TravelTime Travel",,,,
56,2022,winter,Blade Runner: Black Lotus,,https://cdn.myanimelist.net/images/anime/1657/120783.jpg,BLADE RUNNER – BLACK LOTUS,,TV,13,Finished Airing,"Nov 14, 2021 to Feb 5, 2022",Fall 2021,Sundays at 14,"None found, add some",Crunchyroll,Sola Digital Arts,Other,"Sci-FiSci-Fi,         SuspenseSuspense",,,23 min. per ep.,R - 17+ (violence & profanity),"6.291 (scored by 52225,222 users)
      


1
          indicates a weighted score.","#83422

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4547,"26,863",98,,,,,,
57,2022,winter,Digimon Ghost Game,,https://cdn.myanimelist.net/images/anime/1907/118797.jpg,デジモンゴーストゲーム,Digimon Ghost Game,TV,67,Finished Airing,"Oct 3, 2021 to Mar 26, 2023",Fall 2021,Sundays at 09,"Yomiko Advertising,       Fuji TV","None found, add some",Toei Animation,Other,"ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy",,,23 min. per ep.,PG-13 - Teens 13 or older,"6.741 (scored by 72627,262 users)
      


1
          indicates a weighted score.","#56702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4694,"24,779",165,,,,,,
58,2022,winter,Lupin III: Part 6,Lupin the Third Part 6,https://cdn.myanimelist.net/images/anime/1976/118542.jpg,ルパン三世 PART6,Lupin the Third Part 6,TV,24,Finished Airing,"Oct 17, 2021 to Mar 27, 2022",Fall 2021,Sundays at 00,Maruga Factory,Sentai Filmworks,TMS Entertainment,Manga,"ActionAction,         AdventureAdventure,         ComedyComedy,         MysteryMystery",Adult CastAdult Cast,SeinenSeinen,23 min. per ep.,PG-13 - Teens 13 or older,"7.201 (scored by 63576,357 users)
      


1
          indicates a weighted score.","#33802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",#4767,"23,963",144,Lupin III,,,,,
